id,pago_code,alumno_id,ciclo_id,fecha_pago,monto_total,tipo_de_pago,metodo_de_pago,recibio,observaciones,comprobante_url,origen,agradecimiento_enviado,creado_en
8578f904-670b-4fe0-a98d-b4e13a991579,,bfce22f5-d7f1-4b93-8fc1-eb5907831b0c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-24,2000.00,Inscripción,Transferencia,Fran,Mamá envía captura de transferencia el 29oct25,,UI,false,2025-10-29 13:22:26.30389-07
85d46cd8-2481-44c4-8d59-7e16b518979a,,00fca4aa-70ed-464e-822f-6272cba1d93e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-04,1400.00,Colegiatura,Efectivo,Christian,Pago a noviembre,,UI,false,2025-11-04 08:01:42.29777-07
85d522b6-c2d1-47d5-86e0-03759f984d1f,,edd2b7ac-5bca-4650-8c2e-75f65e70849f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-12,1200.00,Colegiatura,Transferencia,Christian,Colegiatura Enero,,UI,false,2026-01-12 11:16:15.183353-07
85deddbe-4cca-4948-90a3-07b8da2431cb,,a4c9cada-bb7c-4116-8091-8b3e944aba30,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-12,1000.00,Colegiatura,Efectivo,Christian,Pago de Julio en Enero,,UI,false,2026-01-12 08:09:36.252538-07
85ec62b1-3563-42c1-9e38-a221297dc2ad,,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-19,3200.00,Colegiatura,Efectivo,Mancillas,Pago de Diciembre/Julio (anotación extemporánea),,UI,false,2026-01-15 08:32:22.337628-07
8721360d-6376-49a9-925c-222df2284410,,f55dbff7-6831-4d96-8262-f103ccf4bd43,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-25,1300.00,Inscripción,Efectivo,Christian,La inscripción se hizo en una sola exhibición pero hubo error de registro,,UI,false,2025-10-19 17:51:09.700881-07
8738bd3c-81e7-4ec8-96b0-883dc2b059e9,,c94e75bd-f940-4e2f-a9b3-2d1dc8ad0554,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-09,4500.00,Colegiatura,Efectivo,Fran,Pago a 3 colegiaturas,,UI,false,2026-02-13 09:06:17.985927-07
87a4d9dc-3eec-4720-98e7-494d55c7484d,,40dc866f-fce4-4635-bf68-fa98f8b87c6e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-03,1100.00,Colegiatura,Transferencia,Christian,Se nos pasó registrar este pago por eso se registra apenas hoy,,UI,false,2025-11-06 08:06:16.233435-07
87f4d541-6509-49b5-bedb-cb257ab29c55,,2a0d752a-79d5-4658-bf0d-64b137383ac6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-02,1800.00,Colegiatura,Transferencia,Fran,sep y oct,,UI,false,2025-10-20 09:57:46.122802-07
8838b98e-1369-48a7-8845-430aece3bb30,,c94e75bd-f940-4e2f-a9b3-2d1dc8ad0554,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-19,3000.00,Colegiatura,Efectivo,Citlali,Abril y Mayo,,UI,false,2026-05-19 10:58:52.935232-07
889b1b65-b6ab-4ee7-893a-02b6f35f7782,,afa0658f-b7b9-4fb1-997b-0e0fcf93b4e1,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-16,1500.00,Colegiatura,Transferencia,Fran,Colegiatura Julio,,UI,false,2026-01-23 09:15:58.516031-07
88bbaa63-0842-4ae1-ab05-5700f9e226f3,,2fe35f28-fbab-491d-91b2-3d939e6b55bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-15,1100.00,Inscripción,Efectivo,Christian,periodo de preinscripciones,,UI,false,2025-10-19 15:20:47.090594-07
88bf752d-7c31-46f3-80d4-bd9d9b28d7b2,,a8144361-4bce-487c-bc3a-949391e8d895,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-05,900.00,Colegiatura,Efectivo,Christian,Pago de Octubre,,UI,false,2025-11-05 11:32:25.61347-07
8954268c-9814-4e60-9013-9f275418f802,,61ed3b0d-3542-46bc-a02d-4f73b36cffd3,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-12,1100.00,Colegiatura,Efectivo,Christian,--,,UI,false,2026-03-12 09:04:13.05205-07
89889b1c-d700-498f-8bb6-6ebd642845b9,,061d5f0c-2ec0-4698-a862-38cdd50d237d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-29,1000.00,Inscripción,Efectivo,Christian,Pago de Inscripción,,UI,false,2026-04-29 08:08:30.216546-07
89b16fec-e924-4de8-9163-ffea37b75bca,,5cb7777e-5664-4929-b875-cddff5a7c18c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-06,1500.00,Colegiatura,Efectivo,Christian,Colegiatura Abril,,UI,false,2026-05-06 07:53:37.564964-07
8a8bd0bf-fe3a-43e8-9a44-5b4eddf75472,,afa0658f-b7b9-4fb1-997b-0e0fcf93b4e1,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-21,1500.00,Colegiatura,Transferencia,Fran,Por BBVA,,UI,false,2025-10-28 10:05:50.752708-07
8b188b1e-ead9-40de-8fd1-8d121419e444,,a4c9cada-bb7c-4116-8091-8b3e944aba30,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-14,1000.00,Colegiatura,Efectivo,Christian,Colegiatura Marzo,,UI,false,2026-04-14 08:14:41.730682-07
8b2261e4-4d94-4954-a588-3ff60006d27e,,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-17,1000.00,Colegiatura,Efectivo,Christian,Colegiatura Agosto,,UI,false,2026-04-17 08:25:22.553809-07
8b963cdb-11d9-495e-8f6c-d3a21b0defc3,,2645afb7-c140-490c-b8db-c0dd4fbf6e11,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-04,3000.00,Colegiatura,Efectivo,Fran,Pago de Diciembre / Julio,,UI,false,2025-12-11 09:12:11.970816-07
8bb7875b-577c-4369-a323-f7a39fc83652,,0a79ced7-bab3-44d8-89da-e166880163bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-09,900.00,Colegiatura,Transferencia,Christian,,,UI,false,2026-03-10 07:38:56.916974-07
8c5664b9-e0b9-44f3-9185-3bc4a6a71849,,c56d34dd-a1d8-4603-9194-4da21924592b,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-20,1000.00,Colegiatura,Efectivo,Christian,No estoy seguro si hay pagos previos,,UI,false,2025-10-20 10:03:15.574207-07
8c63f98d-1243-434a-bff3-a214017b979b,,f55dbff7-6831-4d96-8262-f103ccf4bd43,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-09,1200.00,Colegiatura,Efectivo,Christian,octubre,,UI,false,2025-10-19 15:35:09.734866-07
8c9b3b75-ddb8-42aa-bb91-35c2d3e179ef,,533aa94a-8eb8-436d-82ac-cb0d104f816e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-12,900.00,Colegiatura,Efectivo,Christian,Enero,,UI,false,2026-02-12 08:23:53.426002-07
8e348bca-3956-4941-8361-7eeaf71a2fb6,,0a79ced7-bab3-44d8-89da-e166880163bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-13,900.00,Colegiatura,Transferencia,Christian,Abono Marzo/Agosto,,UI,false,2026-03-13 08:16:12.929832-07
8ec1768c-9caa-4704-be45-f0f5942e23fb,,209dac48-1e05-4390-a5da-676e1ee3b311,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-01,1000.00,Colegiatura,Transferencia,Christian,Pago Noviembre,,UI,false,2025-12-01 08:56:57.758271-07
8ecb208f-4771-4361-9537-e39d90578251,,64b7b8c4-c418-4b27-8aa7-31c44d2850f4,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-06,1200.00,Colegiatura,Efectivo,Christian,octubre,,UI,false,2025-10-19 15:13:25.912272-07
8ee6007e-957f-48a5-ba5b-03c3b8b8cb96,,64b7b8c4-c418-4b27-8aa7-31c44d2850f4,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-18,2500.00,Inscripción,Efectivo,Christian,"Se hizo en dos pagos, se registra en uno",,UI,false,2025-10-19 15:09:49.100454-07
8f461cbc-213c-435d-83d0-937f7271ffc1,,f5bb300e-d8ed-4cca-b176-cb11e46338bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-18,1400.00,Colegiatura,Efectivo,Fran,Colegiatura Febrero,,UI,false,2026-03-13 07:54:45.234539-07
8f683fcd-3123-49c1-a4fa-78de3fbcc04e,,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-05,1100.00,Inscripción,Efectivo,Christian,periodo prinscripciones,,UI,false,2025-10-20 07:46:37.062323-07
8fa9d622-ce02-48ec-be90-43d534ec7ec5,,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-08,1000.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 08:09:08.017147-07
8fbefac1-a681-471c-ae05-a20842c199cc,,fdee6234-bf6d-4d45-bbd4-731a1c453987,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-17,950.00,Colegiatura,Efectivo,Christian,Colegiatura de Abril,,UI,false,2026-04-17 07:52:15.801669-07
8fc40b3a-48e1-4e54-9486-1e3ab9afed24,,ea4ba647-d045-4e06-ae83-397c1aa0fb8d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-08,3000.00,Colegiatura,Efectivo,Christian,Pago de Diciembre/Julio,,UI,false,2025-12-08 08:47:07.011549-07
913d2579-0adf-438d-b072-4f072faf35fc,,58676041-fe76-4791-9f8b-7bc1dad83cb8,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-06,1200.00,Inscripción,Transferencia,Fran,Evidencia de captura en whatsapp 28oct25,,UI,false,2025-10-28 10:38:52.707092-07
925d3cba-faf2-459b-8c33-93f61d8cc2f1,,2fe35f28-fbab-491d-91b2-3d939e6b55bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-19,1500.00,Colegiatura,Efectivo,Christian,Colegiatura de Febrero,,UI,false,2026-02-19 09:15:57.610114-07
93e90777-992a-49fb-afb7-9f225391f889,,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-16,1600.00,Colegiatura,Efectivo,Citlali,No se registró en la fecha acordada,,UI,false,2026-06-16 08:59:13.397487-07
944bfa31-865f-4719-926a-0dc33b172e70,,6f2f8410-2704-4938-8538-21edb5b8221a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-01,1000.00,Colegiatura,Efectivo,Christian,Pago de noviembre,,UI,false,2025-12-01 08:47:57.014067-07
94e3c0cd-6163-438a-9a9d-2e44945385a6,,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-01,1500.00,Colegiatura,Transferencia,Fran,octubre,,UI,false,2025-10-20 07:56:59.473471-07
96ba5e8b-d106-4299-a9f9-ee584e7c7992,,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,1500.00,Colegiatura,Transferencia,Fran,septiembre,,UI,false,2025-10-19 15:18:01.849541-07
974e5d1a-a8b2-4bca-89fe-05149a25dcf4,,edd2b7ac-5bca-4650-8c2e-75f65e70849f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-30,2400.00,Colegiatura,Transferencia,Christian,Pago a Octubre y Noviembre,,UI,false,2025-10-30 12:45:54.89019-07
9780d1d5-4c45-42b8-b388-64ea92a2d4ff,,95149f3e-bf90-4279-8471-a562bd517960,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-13,1600.00,Colegiatura,Efectivo,Fran,Colegiatura Julio,,UI,false,2026-02-12 08:03:46.754541-07
97b24af3-cc02-4c95-a449-35a6ced36a5a,,eb5427dd-f41c-4408-8815-26493a90c351,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Efectivo,Fran,,,UI,false,2025-10-19 16:36:04.387849-07
97b83b10-6d80-47f0-9ad5-829417eb5611,,a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-01,1400.00,Colegiatura,Transferencia,Christian,,,UI,false,2026-07-02 09:14:53.242904-07
985813d1-5a69-4df5-82cd-21ef09fc9d75,,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-16,1600.00,Colegiatura,Efectivo,Christian,Colegiatura Febrero,,UI,false,2026-02-16 08:24:20.865081-07
98ed463f-b69f-4efc-8216-8ab3631fcb90,,f618e808-f64d-40f7-ac44-d3b6ddc0f0a7,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-14,3000.00,Colegiatura,Efectivo,Fran,Agosto y Abril,,UI,false,2026-04-14 07:55:26.325583-07
991f4201-3f7a-4f4a-bf30-043e43cd8d8b,,317e5fd7-d8e6-4476-b348-a0a726649924,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-08-07,2400.00,Inscripción,Efectivo,Fran,abono a inscripción,,UI,false,2025-10-19 16:18:54.717845-07
992de6ba-290c-4e25-9dde-4f7ca796c52f,,e5a7742b-06e9-4add-a1c7-4049a93b2b75,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-05,1100.00,Inscripción,Efectivo,Christian,Periodo de Preinscripciones,,UI,false,2025-11-03 08:57:24.268428-07
9935d731-06bf-4825-89c9-3c5d0c4a3b70,,a4c9cada-bb7c-4116-8091-8b3e944aba30,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-17,1000.00,Colegiatura,Efectivo,Christian,Colegiatura Febrero,,UI,false,2026-02-17 08:05:17.891744-07
9a2438c2-04da-400f-bf15-6f3d6238ee4a,,f5bb300e-d8ed-4cca-b176-cb11e46338bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-19,1400.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 09:55:09.583272-07
9a31a17d-329b-48a5-97a0-6e89e1b22312,,0489bdaf-c632-4a1f-9b8e-85dba33a74b0,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,1100.00,Colegiatura,Transferencia,Christian,septiembre,,UI,false,2025-10-19 17:01:45.799822-07
9ac29776-2dcf-4516-ad61-3eb14e16f414,,a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-27,1400.00,Colegiatura,Transferencia,Christian,Abono Marzo/Agosto,,UI,false,2026-03-02 07:46:04.39195-07
9ac61f29-189c-48be-a4e9-66f9c263cee3,,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-15,1600.00,Colegiatura,Efectivo,Christian,Colegiatura Enero,,UI,false,2026-01-15 08:32:51.845713-07
9af345e7-4b77-4460-971e-5d97f0980335,,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-05,1600.00,Colegiatura,Transferencia,Christian,,,UI,false,2026-06-16 08:52:44.407564-07
9b5ebebd-f92a-46e6-8338-e95e8c341f1a,,2645afb7-c140-490c-b8db-c0dd4fbf6e11,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-14,1500.00,Colegiatura,Efectivo,Citlali,,,UI,false,2026-06-03 09:04:30.498518-07
9b854967-0e53-492b-a519-f3fd9f480da9,,209dac48-1e05-4390-a5da-676e1ee3b311,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-13,1500.00,Colegiatura,Transferencia,Christian,Abono a colegiaturas,,UI,false,2026-03-13 08:07:42.781152-07
9bde9071-cdf2-4c37-b721-a4f14088e1d6,,d8b23e94-04f7-4eed-9748-9c90f9758257,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-04,1200.00,Colegiatura,Transferencia,Christian,Pago de noviembre,,UI,false,2025-11-04 07:49:19.679093-07
9c99cc22-4220-4a23-a8c6-91c54635fefe,,d8b23e94-04f7-4eed-9748-9c90f9758257,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-14,1200.00,Colegiatura,Efectivo,Christian,Pago de Julio,,UI,false,2026-01-14 08:22:19.165104-07
9d02d2a0-955d-4d28-8025-44e51be15400,,f55dbff7-6831-4d96-8262-f103ccf4bd43,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-14,1200.00,Colegiatura,Efectivo,Christian,Pago de Julio,,UI,false,2026-01-14 08:22:00.85778-07
9d1f88d0-7ba3-476a-ba54-28327a88572c,,58f5f801-a774-4b45-8960-aec7b7127187,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-15,1600.00,Colegiatura,Efectivo,Christian,Abono a colegiaturas,,UI,false,2026-01-15 11:22:27.923615-07
9d44c2e6-6a63-45d2-b1b5-ce0addc6b812,,69450844-df68-4eb9-a465-967c31417074,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-21,1600.00,Colegiatura,Efectivo,Fran,Colegiatura Abril,,UI,false,2026-04-21 08:15:44.267189-07
9d60e542-0475-49ad-bb92-a475d9001d4c,,81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-05,1100.00,Inscripción,Efectivo,Christian,periodo preinscripciones,,UI,false,2025-10-19 15:26:39.61656-07
9e30ea08-5f0f-400a-b21b-530730bf57f6,,f55dbff7-6831-4d96-8262-f103ccf4bd43,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-17,3600.00,Colegiatura,Efectivo,Christian,"Pago: Feb, Mar/Ago",,UI,false,2026-03-17 07:46:53.728134-07
9e561635-ffe1-4956-be44-c66ed2fb185c,,7babc8a8-10d3-41e2-bb40-868a18dc2300,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-26,2000.00,Colegiatura,Efectivo,Fran,Abono a colegiaturas,,UI,false,2025-12-01 11:53:56.709937-07
9eb0e4be-c697-40ad-899c-9b2d9ac39c37,,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-12,1500.00,Colegiatura,Transferencia,Fran,Colegiatura Febrero,,UI,false,2026-02-13 09:15:14.981372-07
9f831124-ddb5-4f4b-9cf8-a9042353e233,,845acc82-5357-4263-a24c-e03f7ea60a49,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-30,900.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 09:21:13.48674-07
9fe16eef-fd40-4c0d-84f5-72f6fda955f1,,a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-13,1400.00,Colegiatura,Transferencia,Christian,Colegiatura Abril,,UI,false,2026-04-14 08:00:22.82605-07
a0116f28-ce2c-4859-ac8e-5df706e1bab0,,fdee6234-bf6d-4d45-bbd4-731a1c453987,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-16,2000.00,Colegiatura,Efectivo,Christian,Finiquito Dic/Jul pago Enero,,UI,false,2025-12-16 08:15:46.867614-07
a057127c-e47c-4f45-a885-46437755420f,,f425a981-e85a-4cb0-95a0-1de810c18a53,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-04,1000.00,Colegiatura,Transferencia,Fran,septiembre,,UI,false,2025-10-19 16:25:25.499464-07
a0e211dd-3900-4a49-b722-f6e628c2ce27,,f5bb300e-d8ed-4cca-b176-cb11e46338bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-21,1400.00,Colegiatura,Efectivo,Christian,octubre,,UI,false,2025-10-21 07:57:53.013111-07
a14b8c72-9120-4ee8-bbf8-d1b316994c8f,,edd2b7ac-5bca-4650-8c2e-75f65e70849f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-05,1100.00,Inscripción,Efectivo,Christian,periodo preinscripciones,,UI,false,2025-10-19 16:43:58.62603-07
a1b613cc-aa1b-487e-a5fd-7c5d7947d2ad,,2fe35f28-fbab-491d-91b2-3d939e6b55bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-08,1500.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-19 15:21:40.527313-07
a1cd904b-4c4a-4e0b-a38e-3d27bd39a79e,,0a79ced7-bab3-44d8-89da-e166880163bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-26,900.00,Colegiatura,Efectivo,Christian,Pago de noviembre,,UI,false,2025-11-26 10:06:34.713865-07
a1dfee84-adff-4c58-b15a-d17268a20ac9,,69450844-df68-4eb9-a465-967c31417074,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-13,1600.00,Colegiatura,Efectivo,Fran,Colegiatura Febrero,,UI,false,2026-04-21 08:15:02.566163-07
a2ac9879-ffa8-4948-b3e9-b9a4dda74fb2,,0e861609-c592-4713-bfad-a86c2f7d1c00,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-20,1600.00,Colegiatura,Efectivo,Fran,Colegiatura Febrero,,UI,false,2026-04-21 08:13:16.993839-07
a2dbeb21-5033-4729-860c-29cfe35e2cc0,,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-19,1500.00,Colegiatura,Transferencia,Fran,septiembre,,UI,false,2025-10-19 15:47:10.250362-07
a33822e3-6cfc-4a88-96d8-14a6c65be153,,0a79ced7-bab3-44d8-89da-e166880163bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-13,900.00,Colegiatura,Transferencia,Christian,,,UI,false,2026-05-16 07:53:56.086279-07
a37fdd33-2afc-4b20-824d-3304b6192ca4,,d8b23e94-04f7-4eed-9748-9c90f9758257,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-05,1200.00,Colegiatura,Transferencia,Christian,Abono Diciembre/Julio,,UI,false,2025-12-05 08:01:55.05801-07
a3997865-143b-4136-96d3-ae14e5645a32,,6f2f8410-2704-4938-8538-21edb5b8221a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-23,1000.00,Colegiatura,Efectivo,Christian,Colegiatura de Julio,,UI,false,2026-01-23 10:21:01.549227-07
a39d6d5e-d2b3-41ad-80af-0d7b3bcb5ac0,,7392fe19-c6bd-489a-9cf5-3f6861139603,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-13,2600.00,Colegiatura,Efectivo,Christian,Marzo/Agosto,,UI,false,2026-04-13 08:16:09.449542-07
a39e9442-37fb-4a9a-84d0-83b964b7141d,,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-06,1500.00,Colegiatura,Transferencia,Christian,octubre (se registra el 28 porque error interno),,UI,false,2025-10-28 09:43:14.567905-07
a3f975a3-bb12-47fe-834c-0c409b033286,,bcb7ffd8-0cfa-449a-88d5-626f505cb19c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-03,1100.00,Colegiatura,Transferencia,Fran,,,UI,false,2026-03-05 08:57:27.648399-07
a4365856-d5ca-4ce5-b36b-3d7b7f8347b9,,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-16,4800.00,Colegiatura,Transferencia,Christian,,,UI,false,2026-06-16 08:53:20.207476-07
a63de987-fed0-420f-a038-387b82dc4ab3,,2a0d752a-79d5-4658-bf0d-64b137383ac6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-24,900.00,Colegiatura,Transferencia,Fran,Colegiatura mes de noviembre,,UI,false,2025-11-24 08:23:45.252184-07
a68322f2-6eb6-4243-853a-ff11bc620ae2,,0a79ced7-bab3-44d8-89da-e166880163bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-11,1800.00,Colegiatura,Efectivo,Christian,Diciembre / Julio,,UI,false,2025-12-11 10:55:16.419142-07
a6ba034e-f50c-4650-92fe-2b016617cfed,,a4c9cada-bb7c-4116-8091-8b3e944aba30,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Efectivo,Fran,se toma precio base ya que sólo mencionan que se pagó ins con mtra fran,,UI,false,2025-10-19 16:49:17.949018-07
a759ded7-01f8-42ba-9e5f-b719537b65c4,,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-16,1600.00,Colegiatura,Efectivo,Fran,No se registró en la fecha que se debía,,UI,false,2026-06-16 08:59:50.070696-07
a77b1335-c6a7-4c8d-9834-8bc74d734c7e,,df9c3a2b-804a-47bc-9b11-eb45575dad16,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-04,2400.00,Colegiatura,Transferencia,Christian,Pago Diciembre/Julio,,UI,false,2025-12-05 08:04:23.476637-07
a8bb7eea-4b2f-4a8e-86c3-dc333ce8cb8b,,5af22e45-f9f7-4577-b07b-7ce4a7940329,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-06,1500.00,Colegiatura,Transferencia,Fran,octubre,,UI,false,2025-10-20 09:37:06.295682-07
a9483467-c687-455e-8d93-2feb46387290,,5cb7777e-5664-4929-b875-cddff5a7c18c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-15,1500.00,Colegiatura,Efectivo,Christian,Colegiatura de Agosto,,UI,false,2026-04-15 08:03:21.273074-07
a978853c-045e-451e-a086-f3df8363c4f4,,07d3c06f-1b7d-4925-b8d6-cfb887acabb6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-08-07,2500.00,Inscripción,Transferencia,Fran,Comprobante recibido el 28oct25,,UI,false,2025-10-28 13:02:43.030624-07
a9861f75-8900-41e5-9b61-3d6c9e3ebf10,,6f2f8410-2704-4938-8538-21edb5b8221a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-29,1000.00,Colegiatura,Efectivo,Fran,Colegiatura Enero,,UI,false,2026-02-05 07:51:24.475576-07
a9cc916f-860e-4c37-86fd-e648df1c783d,,2fe35f28-fbab-491d-91b2-3d939e6b55bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-24,3000.00,Colegiatura,Efectivo,Christian,Pago de Noviembre y Diciembre,,UI,false,2025-11-24 09:06:04.676938-07
a9f44f91-3afc-4da8-b76a-56f72d500f7c,,5cb7777e-5664-4929-b875-cddff5a7c18c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-12,1500.00,Colegiatura,Efectivo,Christian,Pago de Enero,,UI,false,2026-01-12 09:19:59.884119-07
